query,video_id,published_at,channel_id,title,description,channel_title,video_url,election_panel
le pen,mlO2pAnyZpM,2022-04-07T16:00:33Z,UCUuab1dctZzN5ZmRmQnTzkg,Angriff von ganz rechts: Frankreich vor der Wahl  | WDR Doku,Am 10. und 24. April finden in Frankreich Präsidentschaftswahlen statt. Der Wahlkampf steht diesmal unter besonderen ...,WDR Doku,https://www.youtube.com/watch?v=mlO2pAnyZpM,False
le pen,OuXGL8XiQtw,2022-04-07T15:04:27Z,UC_yXEx3-Gk5drg9qhPzSQSg,Le Pen sve veća prijetnja ponovnom izboru Macrona,"Trka za poziciju francuskog predsjednika se zaoštrava. Uoči prvog kruga izbora, zakazanih za nedjelju, ankete pokazuju da je ...",Al Jazeera Balkans,https://www.youtube.com/watch?v=OuXGL8XiQtw,True
le pen,ttFNnaboXeU,2022-04-07T10:15:02Z,UCzBoVtUqSyAyr0kF5ABW7gQ,Philippe Caverivière avec son chat face à Marine Le Pen,"Philippe Caverivière présente à Marine Le Pen son chat Roméo, ""tout propre grâce au toiletteur McKinsey"" Suivez toute l'actualité ...",RTL  ,https://www.youtube.com/watch?v=ttFNnaboXeU,False
le pen,2QHRJGJ55Nk,2022-04-07T09:26:03Z,UCvg4_wSz4Cmo4xRPXaKU47A,"Le Pen monte, Macron sonne l&#39;alerte - Reportage #cdanslair 06.04.2022","Emmanuel Macron a bénéficié pendant un temps avec la guerre en Ukraine de l'""effet drapeau"" lui faisant gagner de 5 à 6 points ...",C dans l'air,https://www.youtube.com/watch?v=2QHRJGJ55Nk,True
le pen,cR5Y9pWjY4g,2022-04-07T08:57:28Z,UCyoGb3SMlTlB8CLGVH4c8Rw,"Marine Le Pen, de sombra de su padre a posible primera presidenta de la historia de Francia",La candidata de Reagrupación Nacional aspira a llegar de nuevo a la segunda vuelta y pelear ahí la presidencia con Emmanuel ...,euronews (en español),https://www.youtube.com/watch?v=cR5Y9pWjY4g,True
le pen,HIlS4OdpaSw,2022-04-07T08:24:44Z,UCQfwfsi5VrQ8yKZ-UWmAEFg,French far-right challenger Le Pen narrows gap with Macron amid &#39;McKinsey affair&#39; • FRANCE 24,"Ahead of the first round of France's presidential election on Sunday, far-left candidate Jean-Luc Mélenchon is still trying to ...",FRANCE 24 English,https://www.youtube.com/watch?v=HIlS4OdpaSw,True
le pen,_WPpEhExZQk,2022-04-07T06:23:21Z,UCzBoVtUqSyAyr0kF5ABW7gQ,Marine Le Pen : &quot;Je vais gouverner dans le cadre d&#39;un gouvernement d&#39;union nationale&quot;,"12 Jours / 12 Candidats : ""Je vais gouverner dans le cadre d'un gouvernement d'union nationale"", annonce Marine Le Pen invitée ...",RTL  ,https://www.youtube.com/watch?v=_WPpEhExZQk,True
le pen,_59qz2_KlGA,2022-04-06T18:58:48Z,UCysox6U9HnqgCiJ-Pd-Jy_w,MARINE LE PEN : ET SI C&#39;ÉTAIT ELLE ?,"Souvent enterrée, parfois méprisée, souvent sous-estimée, par ses adversaires, par les médias, par certaines classes, Marine Le ...",Livre Noir,https://www.youtube.com/watch?v=_59qz2_KlGA,True
le pen,jHGie1q-zMQ,2022-04-06T16:30:12Z,UCjJec0wv1EUomjrBNt1xCTA,🚨 Latest Election Numbers Show Le Pen Victory Against Macron 🇫🇷  🎉,Support the channel by becoming a member: https://mahyartousi.co.uk/ Support the channel via PayPal: ...,Mahyar Tousi,https://www.youtube.com/watch?v=jHGie1q-zMQ,True
le pen,WQIu8uT19D0,2022-04-06T16:00:16Z,UC1-myiFo9wGsPCcuEjNds_A,L&#39;incroyable histoire de Marine Le Pen - Les Guignols - CANAL+,Les Guignols sur les réseaux sociaux : - Facebook : https://www.facebook.com/GuignolsInfo - Twitter ...,Les Guignols,https://www.youtube.com/watch?v=WQIu8uT19D0,False
le pen,ec7Lu7c5DoY,2022-04-06T13:46:51Z,UC7QZIf0dta-XPXsp9Hv4dTw,ELECCIONES FRANCIA: ¿Ganará LE PEN a MACRON?¿Por qué gente de IZQUIERDAS votará a la ULTRADERECHA?,Por qué importa la presidencia de Francia? Alemania y Francia fueron la razón por la que se creó la Unión Europea y son su ...,RTVE Noticias,https://www.youtube.com/watch?v=ec7Lu7c5DoY,True
le pen,oepQd40fNzc,2022-04-06T09:30:46Z,UCewhc0fvja891XkpIPGRMxQ,Premier Tour : Le Pen arrivera-t-elle en tête ?,Pour toute l'actualité TF1 et LCI en direct : https://www.tf1info.fr/direct/ ▻ Abonnez-vous à la chaîne : http://bit.ly/AbonnementLCI.,LCI,https://www.youtube.com/watch?v=oepQd40fNzc,True
le pen,kpkeLl_MQAo,2022-04-06T09:02:30Z,UCewhc0fvja891XkpIPGRMxQ,"Marine Le Pen, l&#39;interview Présidentielle &quot;Une semaine pour convaincre&quot;",Pour toute l'actualité TF1 et LCI en direct : https://www.tf1info.fr/direct/ ▻ Abonnez-vous à la chaîne : http://bit.ly/AbonnementLCI.,LCI,https://www.youtube.com/watch?v=kpkeLl_MQAo,True
le pen,XkhsNNFTWY8,2022-04-06T07:34:33Z,UCIMGfEAERXjmWwQeg15BFsg,Marine Le Pen invitée du Rendez-vous de la présidentielle le 6 avril 2022 (intégrale),"Marine Le Pen, candidate Rassemblement National à l'élection présidentielle, répond aux questions de Sonia Mabrouk.",Europe 1,https://www.youtube.com/watch?v=XkhsNNFTWY8,True
le pen,bbBfyoyfwkM,2022-04-06T06:51:20Z,UCIMGfEAERXjmWwQeg15BFsg,Marine Le Pen : &quot;Laisser la Russie créer une superpuissance avec la Chine est la pire idée&quot;,"Guerre en Ukraine : ""Laisser la Russie créer une superpuissance avec la Chine est la pire idée pour la paix"" pour Marine Le Pen.",Europe 1,https://www.youtube.com/watch?v=bbBfyoyfwkM,True
le pen,mRO-in4Bzac,2022-04-05T18:48:23Z,UC_gUM8rL-Lrg6O3adPW9K1g,Gravitas: French markets spooked by Le Pen&#39;s surge,French stock markets tanked after new opinion polls showed far-right candidate Marine Le Pen closing the gap with Emmanuel ...,WION,https://www.youtube.com/watch?v=mRO-in4Bzac,True
le pen,_QF5Ftpl4DM,2022-04-05T18:08:05Z,UCTa1bPArjpvNMgSHAb_pflA,Présidentielle : la dynamique Marine Le Pen,"Selon un sondage exclusif du baromètre quotidien OpinionWay - Kéa Partners pour ""Les Échos"" publié ce lundi 4 avril, les ...",Public Sénat,https://www.youtube.com/watch?v=_QF5Ftpl4DM,True
le pen,9ohmoFhIdoI,2022-04-05T17:04:38Z,UCO6K_kkdP-lnSCiO3tPx7WA,"Clément Viktorovitch : Éric Zemmour et Marine Le Pen, les contorsions poutiniennes","À une semaine du premier tour, la campagne de Marine Le Pen et Éric Zemmour est à nouveau percutée par la guerre en ...",franceinfo,https://www.youtube.com/watch?v=9ohmoFhIdoI,True
le pen,h_9QbAbC1Bk,2022-04-05T16:06:17Z,UC1-myiFo9wGsPCcuEjNds_A,Spécial MARINE LE PEN - Les Guignols - CANAL+,Les Guignols sur les réseaux sociaux : - Facebook : https://www.facebook.com/GuignolsInfo - Twitter ...,Les Guignols,https://www.youtube.com/watch?v=h_9QbAbC1Bk,False
le pen,xnIhyQV8Reo,2022-04-05T14:32:12Z,UCfHn_8-ehdem86fEvlFg-Gw,"Le Pen voilée, Macron gilet jaune, Zemmour musulman: un artiste détourne les affiches des candidats",L'artiste de rue parisien Jaeraymie réinvente l'histoire des candidats à l'élection présidentielle sur des affiches électorales ...,Le Parisien,https://www.youtube.com/watch?v=xnIhyQV8Reo,True
le pen,4Ub4gAzVt_U,2022-04-05T13:54:12Z,UCQfwfsi5VrQ8yKZ-UWmAEFg,&#39;French election opens up as Marine Le Pen surges&#39; • FRANCE 24 English,"IN THE PRESS – Tuesday, 05.04.2022: Papers focus on the tough choices facing presidential candidates Jean-Luc Mélenchon ...",FRANCE 24 English,https://www.youtube.com/watch?v=4Ub4gAzVt_U,True
le pen,x6DA5Qwr0Ns,2022-04-05T09:05:32Z,UCJldRgT_D7Am-ErRHQZ90uw,Marine Le Pen : &quot;Emmanuel Macron souhaite échapper au débat&quot;,"Le grand entretien de 8h20 par Nicolas Demorand et Léa Salamé (8h20 - 5 Avril 2022 - Marine Le Pen) Marine Le Pen, candidate ...",France Inter,https://www.youtube.com/watch?v=x6DA5Qwr0Ns,True
le pen,MKxVcm03kJw,2022-04-05T08:16:46Z,UCgGb7tN3tIH5_Kk05D1J_bA,Le Journal du Off - Marine Le Pen n&#39;a jamais été aussi proche de la victoire,"RMC, la radio Info Talk Sport. Depuis deux décennies, c'est neuf heures d'information du lundi au vendredi, pour débattre et ...",RMC,https://www.youtube.com/watch?v=MKxVcm03kJw,False
le pen,r9pDaDitP0Y,2022-04-05T05:30:07Z,UC_gUM8rL-Lrg6O3adPW9K1g,French Elections 2022: Marine Le Pen at all-time high in polls | Latest World English News | WION,"In France, the race is tightening between the two front runners for the April 24th run-off. Far-right leader and candidate Marine Le ...",WION,https://www.youtube.com/watch?v=r9pDaDitP0Y,True
le pen,cgy_Apm8vN8,2022-04-04T22:00:12Z,UCXwDLMDV86ldKoFVc_g8P0g,Marine Le Pen répond aux Français dans &quot;La France dans les yeux&quot;,"Marine Le Pen, candidate ""Rassemblement national"" à l'élection présidentielle, était l'invitée de ce rendez-vous événementiel ""La ...",BFMTV,https://www.youtube.com/watch?v=cgy_Apm8vN8,True
le pen,azvQF20FK3c,2022-04-04T19:00:00Z,UCT67YOMntJxfRnO_9bXDpvw,COMMENT MACRON A AIDÉ LE PEN ET PRÉTEND LA COMBATTRE,"Bonjour à toutes et à tous, et bienvenue dans ce nouvel Instant Porcher. Nous sommes le lundi 4 avril 2022, J-6 avant le premier ...",Le Média,https://www.youtube.com/watch?v=azvQF20FK3c,True
le pen,qmzE3O_pOUg,2022-04-04T15:34:46Z,UCewhc0fvja891XkpIPGRMxQ,Sondage Présidentielle  : Le Pen à 22% au premier tour,Pour toute l'actualité TF1 et LCI en direct : https://www.tf1info.fr/direct/ ▻ Abonnez-vous à la chaîne : http://bit.ly/AbonnementLCI.,LCI,https://www.youtube.com/watch?v=qmzE3O_pOUg,True
le pen,XB-0rl4GqDs,2022-04-04T06:58:34Z,UCgGb7tN3tIH5_Kk05D1J_bA,🔴 EN DIRECT - Marine Le Pen invitée de RMC,EN DIRECT - La candidate RN à l'élection présidentielle Marine Le Pen répond aux Questions de confiance d'Apolline de ...,RMC,https://www.youtube.com/watch?v=XB-0rl4GqDs,True
le pen,IHZFYAIYh44,2022-04-04T06:57:32Z,UCgGb7tN3tIH5_Kk05D1J_bA,"Le Pen : &quot;Avec moi, personne ne partira avec une retraite pleine après 62 ans&quot;","RMC, la radio Info Talk Sport. Depuis deux décennies, c'est neuf heures d'information du lundi au vendredi, pour débattre et ...",RMC,https://www.youtube.com/watch?v=IHZFYAIYh44,False
le pen,fEqg00ycXts,2022-04-03T19:04:37Z,UCgPYsPyGhhQJQ9zOUQDWDMA,Marine Le Pen est l&#39;invitée de Benjamin Petrover dans les GGMO,"Diplomatie au Moyen-Orient, statut de Jérusalem, nucléaire iranien, islamisme, cacherout ou encore antisémitisme : Marine Le ...",i24NEWS Français,https://www.youtube.com/watch?v=fEqg00ycXts,True
le pen,cpbnVD07ruA,2022-04-03T18:11:25Z,UCewhc0fvja891XkpIPGRMxQ,Marine Le Pen peut-elle gagner les élections ? J. Bardella sur LCI,Pour toute l'actualité TF1 et LCI en direct : https://www.tf1info.fr/direct/ ▻ Abonnez-vous à la chaîne : http://bit.ly/AbonnementLCI.,LCI,https://www.youtube.com/watch?v=cpbnVD07ruA,True
le pen,q3SiqQFiux8,2022-04-03T14:45:01Z,UCWsPptxhLaTv8ATmceTOTog,LE PEN ET LES CHRÉTIENS avec Laure Lavalette #présidentielles2022,"Dans le cadre de la campagne présidentielle, nous continuons notre série d'interviews avec les portes paroles des différents ...",frère Paul Adrien,https://www.youtube.com/watch?v=q3SiqQFiux8,True
le pen,GrXR2uH4FL0,2022-04-03T08:57:00Z,UCT67YOMntJxfRnO_9bXDpvw,MARINE LE PEN : POURQUOI LE SYSTÈME LA VEUT AU SECOND TOUR ?,"La petite musique monte, chez les commentateurs et chez ses concurrents politiques que Marine Le Pen se distinguerait au sein ...",Le Média,https://www.youtube.com/watch?v=GrXR2uH4FL0,True
le pen,zWFV-vyR-Tk,2022-04-02T15:30:14Z,UCXsSsSGIHJfaQWE5_tOsumQ,BANDE ORGANISÉE - Macron / Zemmour / Le Pen / Mélenchon / Poutou (Parodie Bande Organisée),La musique dispo sur Spotify : https://open.spotify.com/album/1gujkrzoi019eJVa6rF0uA (et sur TOUTES les autres plateformes ...,Yvan Dans Ton Écran,https://www.youtube.com/watch?v=zWFV-vyR-Tk,True
le pen,VNWoM4QZsxk,2022-04-02T09:25:19Z,UCU3z3px1_RCqYBwrs8LJVWg,Meeting de Marine Le Pen à Stiring-Wendel | M La France,https://www.mlafrance.fr https://dons.mlafrance.fr.,Marine Le Pen,https://www.youtube.com/watch?v=VNWoM4QZsxk,True
le pen,xHbXek6l75A,2022-04-01T17:41:58Z,UCejTWYquMXD_MFHRZiqo_Aw,"M. Le Pen et E. Macron au coude-à-coude au 2e tour, avec Jérôme Fourquet - C à vous - 01/04/22",C à vous https://bit.ly/CaVousReplay C à vous la suite https://bit.ly/ReplayCaVousLaSuite — Abonnez-vous à la chaîne ...,C à vous,https://www.youtube.com/watch?v=xHbXek6l75A,True
le pen,C1pir9GCP6E,2022-04-01T10:31:42Z,UCewhc0fvja891XkpIPGRMxQ,Marine Le Pen : &quot;Je serai au second tour face à E. Macron&quot;,Pour toute l'actualité TF1 et LCI en direct : https://www.tf1info.fr/direct/ ▻ Abonnez-vous à la chaîne : http://bit.ly/AbonnementLCI.,LCI,https://www.youtube.com/watch?v=C1pir9GCP6E,True
le pen,DLd56WhtZug,2022-04-01T09:02:03Z,UCvg4_wSz4Cmo4xRPXaKU47A,L’hypothèse Le Pen - Reportage #cdanslair 31.03.2022,"À dix jours du premier tour de l'élection présidentielle, c'est un sondage qui n'est pas passé inaperçu dans les états-majors.",C dans l'air,https://www.youtube.com/watch?v=DLd56WhtZug,True
le pen,O-TzPEYF5uc,2022-03-31T19:00:10Z,UCAcAnMF0OrCtUep3Y4M-ZPw,"Pourquoi Le Pen pourrait gagner, pizzas empoiso*nées, record dans le foot... Actus du jour","Les actus du jour, résumées et expliquées ! Le portrait exclusif de Volodymyr Zelensky : https://youtu.be/Exrfvm37jIY Sur ...",HugoDécrypte - Actus du jour,https://www.youtube.com/watch?v=O-TzPEYF5uc,True
le pen,tOYmxRe0cmI,2022-03-31T17:53:23Z,UCTa1bPArjpvNMgSHAb_pflA,Présidentielle : L’écart se resserre entre Macron et Le Pen au second tour,"Je sais que Marine Le Pen peut gagner au second tour de l'élection » a affirmé Edouard Phlippe, lors d'un mercredi ce mercredi ...",Public Sénat,https://www.youtube.com/watch?v=tOYmxRe0cmI,True
le pen,Wf-LnMqV14g,2022-03-31T17:28:26Z,UCCCPCZNChQdGa9EkATeye4g,Marine Le Pen resserre l&#39;écart dans les sondages : une alerte pour Emmanuel Macron ? • FRANCE 24,"À 10 jours du premier tour de l'élection présidentielle, l'écart se resserre entre Emmanuel Macron et Marine Le Pen dans les ...",FRANCE 24,https://www.youtube.com/watch?v=Wf-LnMqV14g,True
le pen,aBvt2HArLjU,2022-03-31T06:46:24Z,UCgGb7tN3tIH5_Kk05D1J_bA,"&quot;Le journal du off&quot; : Marine Le Pen, plus forte que jamais ?","La dynamique se confirme pour Marine Le Pen. Selon un sondage Elabe pour BFMTV publié hier, la candidate du RN récolterait ...",RMC,https://www.youtube.com/watch?v=aBvt2HArLjU,True
le pen,FuOTg-FQR2A,2022-03-31T04:44:26Z,UCgGb7tN3tIH5_Kk05D1J_bA,Marine Le Pen peut-elle le faire ?,Et si Marine Le Pen parvenait à être élue ? Jamais l'écart n'a été aussi faible entre la candidate du Rassemblement National et ...,RMC,https://www.youtube.com/watch?v=FuOTg-FQR2A,True
le pen,duxua70lL68,2022-03-31T04:35:25Z,UCIMGfEAERXjmWwQeg15BFsg,Zemmour à Le Pen : &quot;Ce n’est pas une femme qui a grandi dans des manoirs qui va me faire la leçon&quot;,"Éric Zemmour et Marine Le Pen ont échangé par caméras interposées, en marge d'une réunion avec des agriculteurs mercredi à ...",Europe 1,https://www.youtube.com/watch?v=duxua70lL68,True
le pen,mQfSg9g5NGU,2022-03-30T18:17:27Z,UC_gUM8rL-Lrg6O3adPW9K1g,Gravitas: Who is Marine Le Pen?,Far-right politician Marine Le Pen is emerging as a favourite in the French Presidential Polls. Who is Le Pen? What are her views?,WION,https://www.youtube.com/watch?v=mQfSg9g5NGU,True
le pen,misRrWMw_0g,2022-03-30T05:00:26Z,UCmHoTEBMQsBJmyXZA0FuU4g,"Marine Le Pen, que pense t-elle de la chasse, des chasseurs et de la chasse à courre?","Après Eric Zemmour, Valérie Pécresse, Fabien Roussel, et Jean Lassalle, c'était au tour de Marine Le Pen de répondre à nos ...",Chassons TV,https://www.youtube.com/watch?v=misRrWMw_0g,False
le pen,iiwYd8LliIs,2022-03-28T19:36:48Z,UCIMGfEAERXjmWwQeg15BFsg,Marine Le Pen dans le Grand oral de la présidentielle Europe 1/ Paris Match/ Le JDD (intégrale),"Organisé par Europe 1, Paris Match et Le Journal du dimanche, à deux semaines de l'élection présidentielle, Marine Le Pen ...",Europe 1,https://www.youtube.com/watch?v=iiwYd8LliIs,True
le pen,ZevFiZgyshw,2022-03-28T07:09:20Z,UCewhc0fvja891XkpIPGRMxQ,"&quot;15 jours pour convaincre&quot; : &quot;Marine Le Pen peut gagner cette élection&quot;, estime Jordan Bardella","""15 jours pour convaincre"" : ""Marine Le Pen peut gagner cette élection"" présidentielle, estime Jordan Bardella.",LCI,https://www.youtube.com/watch?v=ZevFiZgyshw,True
le pen,hwKXQKmfRlU,2022-03-26T16:00:49Z,UCMRJqoSRIaakAJUJK104Z8Q,Marine Le Pen revient sur son parcours dans Face à Baba,"Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=hwKXQKmfRlU,True
le pen,cad2sY77tz8,2022-03-26T09:05:21Z,UCU3z3px1_RCqYBwrs8LJVWg,Réunion publique de Marine Le Pen à Saint-Martin-Lacaussade | M la France,Rejoignez la campagne de Marine Le Pen https://mlafrance.fr/ Soutenez la campagne de Marine Le Pen ...,Marine Le Pen,https://www.youtube.com/watch?v=cad2sY77tz8,True
le pen,ULGDRpwqx0Y,2022-03-25T16:00:39Z,UCMRJqoSRIaakAJUJK104Z8Q,"David Rachline, le meilleur ami de Marine Le Pen, évoque son amitié avec la candidate","Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=ULGDRpwqx0Y,True
le pen,JFL4S-W2iyw,2022-03-25T16:00:07Z,UCphtufWTx9PlH61cnUzKH0g,Jean-Marie Le Pen «  J’ai 12000 euros de retraite »,"Invité de Jordan De Luxe pour Pure People, Jean-Marie Le Pen ne pouvait éviter la case « Argent ». Le fondateur du Front ...",Non Stop,https://www.youtube.com/watch?v=JFL4S-W2iyw,True
le pen,bx_sd0qpwrM,2022-03-24T16:00:36Z,UCMRJqoSRIaakAJUJK104Z8Q,Quelles sont les différences entre Marine Le Pen et Eric Zemmour ?,"Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=bx_sd0qpwrM,True
le pen,nWiJzVv7gPU,2022-03-24T16:01:00Z,UCMRJqoSRIaakAJUJK104Z8Q,Marine Le Pen se confie sur sa vie privée,"Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=nWiJzVv7gPU,True
le pen,uKZvzHb_vMw,2022-03-24T13:16:34Z,UCewhc0fvja891XkpIPGRMxQ,Second tour : Macron Vs. Le Pen ?,Pour toute l'actualité TF1 et LCI en direct : https://www.tf1info.fr/direct/ ▻ Abonnez-vous à la chaîne : http://bit.ly/AbonnementLCI.,LCI,https://www.youtube.com/watch?v=uKZvzHb_vMw,True
le pen,yy6wQ8xu5MI,2022-03-23T18:13:52Z,UCI-8QMy9n3I5Pv6mTmXoAXA,"Le programme de Le Pen, expliqué en 5 minutes | Présidentielle 2022","En 5 minutes, je t'explique simplement le programme de Marine Le Pen, candidate du Rassemblement National, à l'élection ...",Gaspard G,https://www.youtube.com/watch?v=yy6wQ8xu5MI,True
le pen,8UiKZmzYjsU,2022-03-23T16:51:12Z,UCU3z3px1_RCqYBwrs8LJVWg,Suivez en direct la présentation du chiffrage de mon programme. | M la France,Suivez en direct la présentation du chiffrage de mon programme présidentiel pour rendre aux Français leur pays et leur argent.,Marine Le Pen,https://www.youtube.com/watch?v=8UiKZmzYjsU,True
le pen,htlsyvP2ziE,2022-03-23T16:00:35Z,UCMRJqoSRIaakAJUJK104Z8Q,&quot;J&#39;y crois&quot; : Marine Le Pen évoque la présidentielle,"Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=htlsyvP2ziE,True
le pen,EKsRcR0MyIU,2022-03-23T16:00:08Z,UCMRJqoSRIaakAJUJK104Z8Q,&quot;C&#39;est toujours compliqué&quot; : Marine Le Pen évoque sa relation avec son père,"Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=EKsRcR0MyIU,True
le pen,B4_TyM6ZsVU,2022-03-22T21:14:54Z,UCXwDLMDV86ldKoFVc_g8P0g,"Le Pen sur l&#39;Ukraine: &quot;Le jour où Poutine a lancé son armée, j&#39;ai immédiatement condamné cela&quot;","Marine Le Pen, candidate du Rassemblement national à l'élection présidentielle, était l'invitée ce mardi soir de ""La France dans ...",BFMTV,https://www.youtube.com/watch?v=B4_TyM6ZsVU,True
le pen,LsZnydZb2b8,2022-03-21T18:04:54Z,UCMRJqoSRIaakAJUJK104Z8Q,"Marine Le Pen évoque son programme économique face à Christopher Dembik, économiste","Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=LsZnydZb2b8,True
le pen,tj4RO_cEFvg,2022-03-21T14:06:18Z,UCewhc0fvja891XkpIPGRMxQ,Second tour : Mélenchon peut-il dépasser Le Pen ?,Pour toute l'actualité TF1 et LCI en direct : https://www.tf1info.fr/direct/ ▻ Abonnez-vous à la chaîne : http://bit.ly/AbonnementLCI.,LCI,https://www.youtube.com/watch?v=tj4RO_cEFvg,True
le pen,S4ROoVn1Ntk,2022-03-19T17:16:42Z,UCi1h68Fys0apnhLaJ-ijQOw,Marine Le Pen « Mon père ne m’a pas laissé le choix #adn #shorts #ina,adn.,INA Politique,https://www.youtube.com/watch?v=S4ROoVn1Ntk,False
le pen,69Rt2WYzE_Y,2022-03-19T17:00:04Z,UCi1h68Fys0apnhLaJ-ijQOw,1986 : Jean-Marie Le Pen et ses filles | Archive INA,"Abonnez-vous http://bit.ly/inapolitique Soir 3 | France 3 | 21/02/1986 Dans la série de ""portraits de campagne"" du Soir 3 consacrée ...",INA Politique,https://www.youtube.com/watch?v=69Rt2WYzE_Y,True
le pen,qQcJBe_o1lc,2022-03-19T17:00:12Z,UCi1h68Fys0apnhLaJ-ijQOw,"Marine Le Pen face à ses archives dans &quot;adn&quot; , l&#39;émission politique de l&#39;INA | INA","Abonnez-vous http://bit.ly/inapolitique Marine Le Pen : «On ne peut pas traiter par le mépris Vladimir Poutine» Marine Le Pen, ...",INA Politique,https://www.youtube.com/watch?v=qQcJBe_o1lc,True
le pen,ny_Wren3DWU,2022-03-19T17:00:34Z,UCi1h68Fys0apnhLaJ-ijQOw,2017 : Le débat virulent entre Marine Le Pen et Emmanuel Macron | Archive INA,Abonnez-vous http://bit.ly/inapolitique 19/20 Edition nationale | France 3 | 04/05/2017 Reportage sur la teneur du débat télévisé ...,INA Politique,https://www.youtube.com/watch?v=ny_Wren3DWU,True
le pen,bMem5z0_4G8,2022-03-19T17:00:18Z,UCi1h68Fys0apnhLaJ-ijQOw,1976 : Explosion au domicile de Jean-Marie Le Pen | Archive INA,Abonnez-vous http://bit.ly/inapolitique Actualités 20H | TF1 | 02/11/1976 Jean Marie Le Pen raconte avoir été visé par un attentat à ...,INA Politique,https://www.youtube.com/watch?v=bMem5z0_4G8,False
le pen,AVDncyjQsME,2022-03-19T17:00:04Z,UCi1h68Fys0apnhLaJ-ijQOw,2002 : Accrochage entre Marine Le Pen et Jean-Luc Mélenchon | Archive INA,Abonnez-vous http://bit.ly/inapolitique Vive la politique | France 3 | 22/05/2002 Marine Le Pen et Jean-Luc Mélenchon ...,INA Politique,https://www.youtube.com/watch?v=AVDncyjQsME,True
le pen,oWZIKQlJK_M,2022-03-19T17:00:36Z,UCi1h68Fys0apnhLaJ-ijQOw,2002 : Jean-Marie Le Pen  remporte le 1er tour des Présidentielles | Archive INA,Abonnez-vous http://bit.ly/inapolitique Soirée électorale : élection présidentielle 1er | France 2 | 21/04/2002 Déclaration de Jean ...,INA Politique,https://www.youtube.com/watch?v=oWZIKQlJK_M,True
le pen,Mkc2raklK0k,2022-03-19T16:47:49Z,UCnIWNujSpiiuH29-TBCz9aw,Le MEILLEUR de MARINE,TOP 10 de la candidate aux présidentielles 2022 et cheffe symbolique du Rassemblement National Marine Le Pen. #Top10 ...,VA Plus,https://www.youtube.com/watch?v=Mkc2raklK0k,True
le pen,5sx3RH19Wts,2022-03-19T16:00:04Z,UCMRJqoSRIaakAJUJK104Z8Q,&quot;Vous n&#39;êtes pas crédible&quot; lance Charles Consigny à Marine Le Pen !,"Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=5sx3RH19Wts,True
le pen,w9M7JmbMMl0,2022-03-19T16:00:33Z,UCMRJqoSRIaakAJUJK104Z8Q,La place de l&#39;Islam en République : Marine Le Pen face à Jean Messiha,"Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=w9M7JmbMMl0,True
le pen,Upba5GaN2eE,2022-03-19T16:00:13Z,UCMRJqoSRIaakAJUJK104Z8Q,Jean Messiha à Marine Le Pen : &quot;Tu n&#39;as pas le courage d&#39;affronter la masse&quot;,"Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=Upba5GaN2eE,True
le pen,2BFRYq2yt_c,2022-03-19T16:00:01Z,UCMRJqoSRIaakAJUJK104Z8Q,"Le débat tendu entre Marine Le Pen et Charles Consigny, soutien de Valérie Pécresse","Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=2BFRYq2yt_c,True
le pen,r0ii0HT5Kbw,2022-03-19T16:00:32Z,UCMRJqoSRIaakAJUJK104Z8Q,Environnement : Marine Le Pen face à Yannick Jadot,"Cyril Hanouna recevra au cours d'une nouvelle émission les personnalités qui font l'actualité du moment. Leur vérités, leur ...",Touche pas à mon poste !,https://www.youtube.com/watch?v=r0ii0HT5Kbw,True
